task,response_regime,reward_variant,method,method_group,seed,true_return,exact_behavior_policy_value,paired_behavior_relative_return_difference,paired_standard_error,unsupported_action_mass,policy_probability_complete,rank_within_task_regime_reward_seed,paired_difference_definition
shock,null,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3556915169264379,0.3634310881968847,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,behavior_cloning,model_free,3408,0.34687082320661,0.3565437931259928,-0.0010007695342956,0.0014459019032295,0.0,True,30.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,discrete_bcq,model_free,3408,0.3446366825216003,0.3565437931259928,-0.0032349102193053,0.0014554575062736,0.0,True,33.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,discrete_cql,model_free,3408,0.3612955987600009,0.3565437931259928,0.0134240060190952,0.0015403917978116,0.0,True,2.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,soft_spibb,model_free,3408,0.3533556045769485,0.3565437931259928,0.0054840118360429,0.0014231383287883,0.0,True,28.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,decision_transformer_adapter,model_free,3408,0.346119442991753,0.3565437931259928,-0.0017521497491526,0.0014332226017948,0.0,True,32.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,empirical_behavior,control,3408,0.3461406610993436,0.3565437931259928,-0.0017309316415619,0.001406733747546,0.0,True,31.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,random_supported,control,3408,0.3546459112410133,0.3565437931259928,0.0067743185001076,0.0014892697567058,0.0,True,27.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,minimum_supported_action,control,3408,0.3340757229677412,0.3565437931259928,-0.0137958697731644,0.0016639479144515,0.0,True,34.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,maximum_supported_action,control,3408,0.3715517168634914,0.3565437931259928,0.0236801241225857,0.0021218040634386,0.0,True,1.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,severity_rule,control,3408,0.3478037043341364,0.3565437931259928,-6.788840676924464e-05,0.0013615298432519,0.0,True,29.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3600236752970469,0.3565437931259928,0.0121520825561412,0.0016060887319843,0.0,True,6.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3600236752970469,0.3565437931259928,0.0121520825561412,0.0016060887319843,0.0,True,6.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.357418267571719,0.3565437931259928,0.0095466748308133,0.0014818291915303,0.0,True,20.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.357369439446719,0.3565437931259928,0.0094978467058133,0.0014832485920284,0.0,True,24.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3579283883635881,0.3565437931259928,0.0100567956226824,0.0015524490791031,0.0,True,14.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3577218384495089,0.3565437931259928,0.0098502457086032,0.0015687227511534,0.0,True,17.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3600236752970469,0.3565437931259928,0.0121520825561412,0.0016060887319843,0.0,True,6.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3600236752970469,0.3565437931259928,0.0121520825561412,0.0016060887319843,0.0,True,6.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.357418267571719,0.3565437931259928,0.0095466748308133,0.0014818291915303,0.0,True,20.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.357418267571719,0.3565437931259928,0.0095466748308133,0.0014818291915303,0.0,True,20.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,weak,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3579283883635881,0.3565437931259928,0.0100567956226824,0.0015524490791031,0.0,True,14.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
